"","aa03624_yh_fk_132_pool__1","aa03625_yh_fk_132_ctrl_DA_2","aa03626_yh_fk_132_ctrl_iN_2","aa03627_yh_fk_132_GRN_DA_3","aa03628_yh_fk_132_GBA_DA_3","aa03629_yh_fk_132_SMPD1_iN_3","aa03630_yh_fk_132_SMPD1_DA_2","aa03631_yh_fk_132_pool__2","aa03633_yh_fk_132_ASAH1_DA_3","aa03634_yh_fk_132_GBA_iN_2","aa03635_yh_fk_132_GRN_iN_2","aa03636_yh_fk_132_ctrl_DA_3","aa03637_yh_fk_132_ctrl_iN_1","aa03638_yh_fk_132_SMPD1_iN_1","aa03639_yh_fk_132_pool__3","aa03641_yh_fk_132_GBA_DA_2","aa03642_yh_fk_132_GRN_DA_2","aa03643_yh_fk_132_SMPD1_DA_1","aa03644_yh_fk_132_ASAH1_DA_1","aa03645_yh_fk_132_SMPD1_iN_2","aa03646_yh_fk_132_ASAH1_DA_2","aa03647_yh_fk_132_pool__4","aa03649_yh_fk_132_SMPD1_DA_3","aa03650_yh_fk_132_GRN_iN_3","aa03651_yh_fk_132_GRN_DA_1","aa03652_yh_fk_132_GBA_iN_3","aa03653_yh_fk_132_ASAH1_iN_2","aa03654_yh_fk_132_ctrl_DA_1","aa03655_yh_fk_132_pool__5","aa03657_yh_fk_132_ASAH1_iN_1","aa03658_yh_fk_132_GBA_iN_1","aa03659_yh_fk_132_GBA_DA_1","aa03660_yh_fk_132_ctrl_iN_3","aa03661_yh_fk_132_GRN_iN_1","aa03662_yh_fk_132_ASAH1_iN_3","aa03663_yh_fk_132_pool__6","aa04194_yh_fk_d50_pool__1","aa04195_yh_fk_d50_pool__2","aa04196_yh_fk_d50_iDA_Ctrl_rep1","aa04197_yh_fk_d50_iN_MFSD8_rep3","aa04198_yh_fk_d50_iDA_CTSD_rep3","aa04199_yh_fk_d50_iN_CTSD_rep3","aa04200_yh_fk_d50_iDA_ATP13A2_rep1","aa04201_yh_fk_d50_iDA_SMPD1_rep1","aa04202_yh_fk_d50_iDA_HEXB_rep2","aa04203_yh_fk_d50_iDA_HEXB_rep3","aa04204_yh_fk_d50_iN_TPP1_rep3","aa04205_yh_fk_d50_pool__3","aa04206_yh_fk_d50_iDA_NPC2_rep2","aa04207_yh_fk_d50_iDA_NPC1_rep3","aa04208_yh_fk_d50_iN_LIPA_rep1","aa04209_yh_fk_d50_iN_HEXB_rep1","aa04210_yh_fk_d50_iDA_CLN5_rep2","aa04211_yh_fk_d50_iN_GAA_rep1","aa04212_yh_fk_d50_iDA_HEXA_rep1","aa04213_yh_fk_d50_iDA_CLN8_rep3","aa04214_yh_fk_d50_iDA_GAA_rep1","aa04215_yh_fk_d50_pool__4","aa04216_yh_fk_d50_iN_CLN3_rep3","aa04217_yh_fk_d50_iN_CTSF_rep1","aa04218_yh_fk_d50_iN_GBA1_rep1","aa04219_yh_fk_d50_iDA_GAA_rep3","aa04220_yh_fk_d50_iN_CLN5_rep2","aa04221_yh_fk_d50_iDA_GAA_rep2","aa04222_yh_fk_d50_iDA_LIPA_rep3","aa04223_yh_fk_d50_iN_HEXA_rep1","aa04224_yh_fk_d50_iDA_ASAH1_rep2","aa04225_yh_fk_d50_pool__5","aa04226_yh_fk_d50_iDA_DNAJC5_rep2","aa04227_yh_fk_d50_iDA_NPC2_rep1","aa04228_yh_fk_d50_iN_Ctrl_rep1","aa04229_yh_fk_d50_iDA_NPC1_rep1","aa04230_yh_fk_d50_iDA_NPC1_rep2","aa04231_yh_fk_d50_iN_PSAP_rep2","aa04232_yh_fk_d50_iDA_MFSD8_rep2","aa04233_yh_fk_d50_iN_TPP1_rep1","aa04234_yh_fk_d50_iDA_GBA1_rep1","aa04235_yh_fk_d50_pool__6","aa04236_yh_fk_d50_iDA_PSAP_rep2","aa04237_yh_fk_d50_iN_CLN6_rep1","aa04238_yh_fk_d50_iN_HEXB_rep2","aa04239_yh_fk_d50_iN_CLN3_rep1","aa04240_yh_fk_d50_iDA_LIPA_rep1","aa04241_yh_fk_d50_iN_GRN_rep1","aa04242_yh_fk_d50_iN_CLN5_rep3","aa04243_yh_fk_d50_iDA_CLN8_rep2","aa04244_yh_fk_d50_iDA_CTSD_rep2","aa04245_yh_fk_d50_pool__7","aa04246_yh_fk_d50_iDA_ATP13A2_rep3","aa04247_yh_fk_d50_iDA_CLN6_rep1","aa04248_yh_fk_d50_iDA_PTT1_rep3","aa04249_yh_fk_d50_iN_CLN8_rep3","aa04250_yh_fk_d50_iN_DNAJC5_rep1","aa04251_yh_fk_d50_iN_SMPD1_rep1","aa04252_yh_fk_d50_iDA_Ctrl_rep2","aa04253_yh_fk_d50_iDA_CLN3_rep1","aa04254_yh_fk_d50_iDA_DNAJC5_rep3","aa04255_yh_fk_d50_pool__8","aa04256_yh_fk_d50_iN_GAA_rep2","aa04257_yh_fk_d50_iN_ASAH1_rep2","aa04258_yh_fk_d50_iN_CLN6_rep2","aa04259_yh_fk_d50_iN_GBA1_rep2","aa04260_yh_fk_d50_iN_MFSD8_rep2","aa04261_yh_fk_d50_iDA_ATP13A2_rep2","aa04262_yh_fk_d50_iN_MFSD8_rep1","aa04263_yh_fk_d50_iDA_CLN3_rep2","aa04264_yh_fk_d50_iN_HEXB_rep3","aa04265_yh_fk_d50_pool__9","aa04266_yh_fk_d50_iDA_ASAH1_rep1","aa04267_yh_fk_d50_iDA_CTSF_rep1","aa04268_yh_fk_d50_iN_Ctrl_rep3","aa04269_yh_fk_d50_iN_GRN_rep3","aa04270_yh_fk_d50_iDA_TPP1_rep2","aa04271_yh_fk_d50_iN_CLN5_rep1","aa04272_yh_fk_d50_iN_ASAH1_rep1","aa04273_yh_fk_d50_iN_NPC1_rep1","aa04274_yh_fk_d50_iN_PTT1_rep2","aa04275_yh_fk_d50_pool__10","aa04276_yh_fk_d50_iN_LIPA_rep3","aa04277_yh_fk_d50_iN_ASAH1_rep3","aa04278_yh_fk_d50_iN_MCOLN1_rep3","aa04279_yh_fk_d50_iN_CTSF_rep2","aa04280_yh_fk_d50_iN_GBA1_rep3","aa04281_yh_fk_d50_iDA_SMPD1_rep3","aa04282_yh_fk_d50_iN_MCOLN1_rep1","aa04283_yh_fk_d50_iN_CTSD_rep2","aa04284_yh_fk_d50_iDA_CLN6_rep2","aa04285_yh_fk_d50_pool__11","aa04286_yh_fk_d50_iDA_HEXA_rep2","aa04287_yh_fk_d50_iDA_MFSD8_rep3","aa04288_yh_fk_d50_iDA_PTT1_rep1","aa04289_yh_fk_d50_iDA_GRN_rep1","aa04290_yh_fk_d50_iN_SMPD1_rep3","aa04291_yh_fk_d50_iDA_CLN8_rep1","aa04292_yh_fk_d50_iDA_CTSF_rep2","aa04293_yh_fk_d50_iDA_CTSD_rep1","aa04294_yh_fk_d50_iN_DNAJC5_rep3","aa04295_yh_fk_d50_pool__12","aa04296_yh_fk_d50_iDA_PSAP_rep1","aa04297_yh_fk_d50_iDA_DNAJC5_rep1","aa04298_yh_fk_d50_iN_MCOLN1_rep2","aa04299_yh_fk_d50_iDA_GBA1_rep2","aa04300_yh_fk_d50_iDA_HEXB_rep1","aa04301_yh_fk_d50_iN_CTSF_rep3","aa04302_yh_fk_d50_iN_NPC2_rep1","aa04303_yh_fk_d50_iN_ATP13A2_rep1","aa04304_yh_fk_d50_iDA_CLN5_rep1","aa04305_yh_fk_d50_pool__13","aa04306_yh_fk_d50_iN_CTSD_rep1","aa04307_yh_fk_d50_iDA_MCOLN1_rep1","aa04308_yh_fk_d50_iDA_PSAP_rep3","aa04309_yh_fk_d50_iN_PSAP_rep3","aa04310_yh_fk_d50_iN_ATP13A2_rep3","aa04311_yh_fk_d50_iN_NPC1_rep3","aa04312_yh_fk_d50_iN_CLN8_rep1","aa04313_yh_fk_d50_iDA_GRN_rep3","aa04314_yh_fk_d50_iDA_CTSF_rep3","aa04315_yh_fk_d50_pool__14","aa04316_yh_fk_d50_iN_NPC2_rep3","aa04317_yh_fk_d50_iN_NPC2_rep2","aa04318_yh_fk_d50_iDA_GRN_rep2","aa04319_yh_fk_d50_iN_CLN6_rep3","aa04320_yh_fk_d50_iDA_CLN6_rep3","aa04321_yh_fk_d50_iN_Ctrl_rep2","aa04322_yh_fk_d50_iDA_MCOLN1_rep3","aa04323_yh_fk_d50_iN_LIPA_rep2","aa04324_yh_fk_d50_iN_CLN8_rep2","aa04325_yh_fk_d50_pool__15","aa04326_yh_fk_d50_iN_HEXA_rep2","aa04327_yh_fk_d50_iDA_GBA1_rep3","aa04328_yh_fk_d50_iN_PSAP_rep1","aa04329_yh_fk_d50_iN_PTT1_rep3","aa04330_yh_fk_d50_iN_GRN_rep2","aa04331_yh_fk_d50_iDA_ASAH1_rep3","aa04332_yh_fk_d50_iDA_TPP1_rep3","aa04333_yh_fk_d50_iDA_MCOLN1_rep2","aa04334_yh_fk_d50_iDA_NPC2_rep3","aa04335_yh_fk_d50_pool__16","aa04336_yh_fk_d50_iDA_CLN3_rep3","aa04337_yh_fk_d50_iN_DNAJC5_rep2","aa04338_yh_fk_d50_iDA_CLN5_rep3","aa04339_yh_fk_d50_iDA_Ctrl_rep3","aa04340_yh_fk_d50_iN_GAA_rep3","aa04341_yh_fk_d50_iN_TPP1_rep2","aa04342_yh_fk_d50_iDA_SMPD1_rep2","aa04343_yh_fk_d50_iDA_MFSD8_rep1","aa04344_yh_fk_d50_iN_HEXA_rep3","aa04345_yh_fk_d50_pool__17","aa04346_yh_fk_d50_iN_ATP13A2_rep2","aa04347_yh_fk_d50_iDA_PTT1_rep2","aa04348_yh_fk_d50_iN_SMPD1_rep2","aa04349_yh_fk_d50_iDA_HEXA_rep3","aa04350_yh_fk_d50_iDA_TPP1_rep1","aa04351_yh_fk_d50_iN_CLN3_rep2","aa04352_yh_fk_d50_iN_NPC1_rep2","aa04353_yh_fk_d50_iN_PTT1_rep1","aa04354_yh_fk_d50_iDA_LIPA_rep2","aa04355_yh_fk_d50_pool__18","aa04356_yh_fk_d50_pool__19"
"9167",20149.3,49484.3,NA,NA,57311.6,NA,58358.4,71555.6,NA,NA,NA,98877.3,NA,51503.3,70093.2,NA,90134.6,67736.2,46028.4,29401.5,64906.2,52166.5,49273.5,NA,55852.4,NA,43258.2,106821,NA,30788.3,33859.3,NA,NA,31163.6,NA,NA,67684.7,57570.3,115854,61874.6,116909,NA,101309,146199,137176,141497,50442.9,67798.3,158276,96049.9,33169.4,45537.2,107263,59399.6,192278,86937.6,119148,51350.7,43765,65915.6,52797.7,105924,76504.9,73662.6,93398.8,58796.3,102969,50522.9,67924.5,128590,75583.4,93267.2,94015.9,38578.1,97989.9,67072.9,78765.4,74954.1,99028.9,81050.9,NA,54683.9,127459,85900,68663.5,83590.7,111320,89567.2,78825.9,145716,99259.8,36377.4,42943,31638.6,82261.1,120625,63578.4,65791.1,51977.5,50045.4,32753.4,55305.4,59273.8,124224,54984.4,114651,NA,64768.1,93793.6,140032,38363.3,81110,110839,60600.2,82730.4,59860.6,54796.3,69265.1,NA,60528.2,48935.1,64549.5,54024.2,76653.1,77680.6,53366.1,119106,98580.8,119251,113125,107143,126979,44366.3,125040,95832.3,141724,NA,62918.8,128489,117782,57393,84200.2,149560,65481.9,68353,47795.6,164312,66398.6,41682.8,111740,51900.5,56837.4,62114.9,42336.1,47971,86556,60717.3,99286,40145.9,48810.6,144020,32201.4,134759,40960.8,93934.8,36396.6,55818.2,82145.9,78270.3,84189.6,88548.1,NA,94074.1,80774.1,82826.3,125623,86398.6,40824.2,191604,59710.9,115649,85649.2,73283.9,48115.4,109358,164656,NA,80990,NA,106921,56586.1,122765,157832,91277,NA,57131.6,122762,101281,70048.3
"9168",4895360,4994050,5278320,4118880,4476290,4497150,4314400,5088250,4388730,4425590,5011180,4600370,4845220,4073570,4589560,4172760,4285050,4318890,5273550,4715390,4792840,5044470,4133600,5165740,5128440,4722490,4832280,4841370,4924510,4311790,4273360,4637790,5982090,4915720,5227070,5237240,4449610,4737840,4563230,4742420,3974270,5203180,3691050,3808410,4214380,4197400,4471550,4554540,4070970,4114790,4856650,4477140,3853130,4636610,3773260,3883560,4296240,4351180,5036300,5024000,4573080,4278650,4748850,4717540,4450150,4875350,4898100,4661420,4034610,3606210,4205060,4165320,4524610,4952810,3582750,4195960,4195210,4045440,3920820,5410380,4677540,4599760,3270440,4083410,4230310,4236900,4425260,4261660,4192280,5019660,3980490,4337050,5260050,4651990,4910280,3380380,3890840,4494550,4804100,5105310,5916890,4540170,4599130,4258620,4258080,3473900,4617190,3976590,4119810,4462200,4558920,4342770,4308340,4271740,4365530,4427350,4252390,4191070,4923510,4131130,4661600,4521240,4612630,4219660,4247460,5021560,4631430,4455640,4026450,4036070,3391310,3762920,4903190,3677940,5088760,3900660,4890780,4099540,4698750,3766080,4219120,4114940,3988270,4571590,3987660,5259990,3562830,4080990,4369560,3552580,4194030,4294780,5100200,4855140,4314650,3546930,4523770,4258020,4266400,4753880,3525160,4880450,4697120,4327570,3626460,4789270,4141730,3978780,4516120,5829750,4699560,4548460,4177670,4584730,4055680,4049010,4498520,4143290,3406730,4814040,4124120,4197010,4737600,4834400,4182950,3515490,4830040,4334020,6286410,3682900,4131530,3744650,3971520,4695470,4753290,4031390,4005360,4086430,4127810
"9169",78774.8,86815.4,82485.4,79216.1,83963.9,113756,97423.9,79650.1,87938.8,116587,119800,106594,112367,96462.4,102533,93330.6,97788.9,73654.2,95768.2,78085.8,112414,117686,108005,84792.1,85827.7,108968,94531.7,81463.6,112762,108250,98009,98194.1,76526.9,110232,133220,114236,86530.1,112176,111710,98500.4,75238.1,51503.9,88375.5,91541.6,97029.8,102599,95374.8,102931,76810.5,106607,113263,116184,73525.6,71307.4,107214,137275,105580,97215.7,81418.3,85274.7,116777,93712.4,126536,100101,140167,91452.1,118194,74917.9,125974,64872.7,108661,131440,110519,87118,125843,88210.7,119029,65589.1,102253,69469.3,112992,91852.9,112245,76443.8,98518.4,108188,104945,75012,128979,85581,112920,71854.6,96542.6,65649.4,85625.6,60028.2,128083,98793.6,86265,77034.5,74107.8,87881,85220.1,87789.7,77301.4,89709.9,75067.9,103431,114250,86238,76384.3,75328.9,107848,90456.8,90414.1,72556,75333.1,87195.3,94195.6,65766.8,85148.1,92725.1,93741.3,63352.2,72877.8,100213,67528.5,105623,80678.7,92869.7,82861.1,85374.1,81024.1,153091,71671.4,89523.3,90044.9,81916,82247.3,101556,67334.8,99761.7,100577,69673.9,55924.2,97150.4,87675,96881.6,74733.1,87562.1,89624.5,84812.2,96733.3,89210.9,67868.3,76474.9,88709,111212,83361.3,65309.6,67653.1,76004.3,70251.7,53454.4,64599.4,94251.8,84661.5,113611,71780.2,102114,62803.2,88464.1,57692.7,85645.3,83699,106256,80480.8,101677,67936.9,72373.2,66239.3,88515.4,74737.9,79355.4,90936.1,97115.5,79037.3,84570.3,81786.2,100179,60537.6,99905.9,83084.2,77582.6,83010.4,85233.8,81421.4,100828,93745.7
"9170",244727,511524,156854,453807,536063,110511,460129,271358,414815,84175.9,141782,483021,106163,89706.7,270361,381522,394109,420264,428085,113178,463326,216405,497641,113650,384260,125959,72406.5,424130,249804,92469.5,198498,480291,80272.9,149530,112247,255371,184985,180668,420114,182577,536733,146608,472384,455292,584679,581570,129440,157818,373636,533574,127486,167885,336202,101739,427705,628045,531482,216624,91814.8,175729,104449,524459,159154,539994,497651,NA,360138,171543,711341,345212,159167,506682,520931,116360,513814,194981,510238,148909,556974,136837,125103,179276,428097,140687,179014,524709,558914,161580,550938,386692,463511,136374,93148.9,102110,419207,343645,717198,155812,92307.2,92919.8,126794,103635,145126,484382,129567,364602,90830.5,181271,379568,352059,102506,127726,396508,113996,150204,117021,55016,173806,112766,59519.6,83487.2,87194.8,122813,455223,110645,NA,409701,162058,504014,511568,433132,377971,93061.6,509436,382877,449113,119155,155071,525611,680221,81629.4,566118,533256,98189.6,118985,115595,320640,171866,104115,387920,624502,155943,137446,160968,88568.5,468655,415007,167175,87899.7,106483,380617,131068,419322,107290,379725,73011.1,104779,186423,NA,515366,98608.5,126923,127513,413829,471355,332373,385391,157314,392994,81437.4,328835,349888,101957,119441,490031,487256,184589,183056,112733,404260,119155,459602,342416,116416,91361.2,96124.6,485224,164845,193680
"9171",10763300,9177000,12798300,8763730,10051100,12534900,9537190,11237100,8678580,12914400,12306400,8403120,12204600,11400700,11249200,9009750,8864600,8626480,7202420,11677000,9052840,11288400,9335860,11830100,7893380,13368600,10883700,8160150,10436200,11142800,12150700,8378630,13768700,11630700,11228300,10716200,9088300,9868290,7190910,9838400,8144050,9378610,7370100,6952260,8558980,8824980,10552700,9666340,7088210,8375100,10345500,10056600,7626950,9184990,8374400,8354510,8270180,8955130,8482090,8525530,9016920,6826390,9368950,6737480,6308230,8584030,7166310,8968630,8780460,8007120,10717300,9325200,8544770,9245070,9038790,10106200,8021200,8512880,6640700,8733050,9580150,8949210,7216550,10220900,9541390,7438200,7910740,8391920,7974010,8196540,9913710,9296390,9188080,8828840,7840440,8034540,8907120,9526190,9397520,8887130,8714950,9994050,9147600,7791900,9598760,7770520,9966120,8545620,7500740,8538320,9611560,9278220,8000170,9034590,8921370,8990850,9436140,9399070,10472300,8477470,8083060,8961420,8634540,7256170,9074930,9452260,6486790,9425720,8355960,9373180,8706890,6914420,9815980,8199350,7988150,7700490,10279800,8727850,7345150,9055740,8573360,7736200,7880660,9124210,9040720,9772060,8073170,9472710,9415840,7915930,7416060,10536200,9929650,9857060,10446400,7052570,8249960,9888270,8893350,8251220,6703550,7499890,8020810,9808400,7220150,10431600,10066000,9411890,9487310,8248610,9868010,9891050,9731220,7656260,7313120,7402270,7062670,8977850,7533280,9443420,7175230,7081260,9388770,9751750,6584900,8239600,9033220,8805910,9503560,9252860,8620480,7597150,7517240,8351760,9070840,9849970,7491180,9746750,8894960
"9172",312862,302944,428410,275025,215573,446341,230126,353609,328186,325915,379922,291867,374495,301384,321290,215589,175219,208195,280741,400989,312853,297796,245039,381866,205101,369172,360565,201229,288710,377266,330597,224905,451537,385563,347444,429891,306641,313980,182642,292725,171524,275745,169328,174679,157297,178363,325482,277997,124823,173539,321595,264869,145091,295626,165818,220258,155944,322964,230146,274470,250815,175921,250236,199702,148292,292179,244130,286138,205825,149722,354192,222073,225877,306603,174117,329609,200727,292853,171998,212763,337774,NA,172304,252879,322130,195506,129049,361248,159594,189364,157064,232767,169539,225895,130740,114342,191828,227620,272007,243786,214935,222015,170933,179308,258324,108820,296578,226546,157983,111525,290065,229551,139073,210878,228148,273929,205318,239500,286383,248311,201436,223812,203150,135529,189620,234476,149819,258833,124962,177210,137214,86528.4,311533,130135,175156,80901.5,237282,228369,150181,162945,224152,162339,114101,212951,196227,239118,145482,190023,189375,103452,80445.3,180218,214679,157422,194031,93741.7,108141,238080,203636,142409,89063.4,100842,116428,194719,105277,195394,156524,191994,308430,95186.8,189304,165345,193551,119712,67156.9,114601,110475,238277,100934,201295,131143,97687.1,206954,178348,115347,84664.7,237134,161295,181423,88539.2,172154,120090,75033.8,145873,151604,188828,136951,227242,173502
"9173",2502300,1941510,3706340,3125040,1971720,3330910,1824840,2722620,2040440,3625910,3341750,2153940,3272160,3274050,2595960,2214360,2455530,2030320,2419760,3243400,2284220,2350730,2113660,3513800,2739720,3059810,3171610,2323700,2528780,3791290,3877910,2155790,2907350,3684640,3188470,2670730,2809490,3168950,3072020,3430570,2084810,2862190,2323310,2724280,1951980,2208110,2596760,3005030,2322020,2068400,3188080,3380180,2644300,3273010,2266680,2580540,2092550,3120980,3959760,3584410,3507470,2083690,4006480,2252490,2617590,3707680,3012780,3267010,2251950,3057010,3466370,2196300,2803750,3279340,2182600,3089960,2615660,2754060,3130380,3492910,3245900,3684060,2640560,3683740,3320800,2125500,1824640,2956610,1863710,2766820,2189460,2475280,3519750,3290210,2801280,1996320,2119300,3075110,2713250,3847370,2733840,2505240,3016510,3035870,2963060,2111520,2962880,3050830,2201890,1840430,2945660,3141580,2093500,3766340,3647920,2137850,3251490,2960260,2318070,2484050,2470000,1795700,2873950,1861450,3000360,2691020,2117720,3490750,1766710,1454080,1974410,2316370,3407500,2162500,1825550,1287110,2485090,2973540,4087290,2421580,2448620,2426360,1497790,2660590,3588730,4060030,2225920,3035830,1712820,1872010,2011590,1955640,2945650,2151090,2641260,1944970,1323220,3106450,2805430,2460970,2207890,2286310,1956060,2820840,1630040,2584200,2171710,3129840,2027000,3556950,2848750,2641880,3039960,2600960,1738320,1972160,2507680,3312600,1746000,2679020,2648110,2969010,2857150,3815250,2223130,1778360,2596860,3330690,4126960,1873500,2660080,2027290,2290860,3420910,2622600,2630700,1937720,2946550,2811990
"9175",428840,464260,308016,378094,451186,446255,450544,423853,469906,316117,480569,445228,320588,355947,370501,410203,333389,517848,461419,392610,558281,370433,480839,398711,362939,343005,447767,408996,398797,408211,313245,444658,318521,470139,471042,393768,368946,392881,539856,450726,511587,452518,538165,439878,539664,667131,449225,400920,470303,559876,351731,404629,477862,401571,510241,562416,430026,444254,472301,516203,459610,434022,483981,588416,556474,409710,523557,435465,535823,458153,456648,584617,613532,385711,520257,434767,565376,418899,528662,492556,430790,442568,519726,444431,485935,595891,606781,491110,599390,648373,531241,463836,448481,436636,504648,441732,569882,435817,435676,404873,526167,405787,464431,543186,404141,480573,468803,386122,524842,525975,416217,470430,503907,503325,435098,420205,429012,400913,368271,448321,494020,385531,408471,539026,502539,441548,495153,412285,512708,535939,528747,407849,438290,530334,555985,504381,487743,416286,569934,602953,433782,618557,608883,464717,510039,365290,474624,446333,409233,509616,529066,413564,389952,445359,469485,509914,499576,446047,454855,498632,556573,479472,501982,475819,398832,457258,395406,401796,411470,510933,521701,493845,455208,612585,495303,523343,431750,345430,458439,523220,465560,493459,453608,391700,615725,467469,423604,373210,422565,508658,400667,623764,562615,480414,512609,550092,617137,458415,483238
"9176",7266470,6143010,10584800,8799500,6033240,8929810,6341980,7830030,5441620,8795580,6208880,6212550,7922530,6497030,7690960,5537420,8591590,6034060,5374710,7746950,5598090,7485440,6607790,6632480,7120700,7857730,7018970,5403380,7343930,6548940,7338720,6110920,8822140,5500290,6892800,6829050,6806950,7097400,4171230,5560010,4313930,6569670,3771500,3635540,4181950,3962420,7121400,6861100,5083270,3728110,6864400,6516040,4428780,6454980,3939950,3608980,3988720,6916530,2933300,6558400,6059500,3192410,2981430,3248310,3387060,6886850,3013160,5682330,3286830,3202180,7435380,3135190,4070830,6326410,3037540,6119380,2476700,5679740,3893860,5136030,6914570,2698590,3125010,5544520,3312030,2984820,4125030,6310100,3430730,5050450,3699550,6250880,3432610,5681000,3480020,3758230,3502340,6691500,6568930,7330270,5955620,6729440,5449420,3937420,4602920,3322370,7576970,6852600,2912110,3515100,8426330,6141340,4438490,3237190,6306070,5956870,4456860,5995610,7153290,6357100,3330470,6926500,5914100,3503600,3631250,6108540,4497310,6806950,3876830,3606500,3705450,5022520,8203610,3510390,4032110,3661220,4633410,6806790,4720030,3558260,3905680,3318010,3454920,5962120,3589980,6981810,3932430,7356780,6523850,3985710,3799820,6958010,5860580,6035370,7004500,5117450,3434510,6763260,4314540,4089250,4841160,4084740,5066920,7162700,3515260,7244350,6942830,6401770,9406050,3600590,5589090,4797060,5095770,3298760,4408130,3833230,5779210,7088400,3561250,4772100,4313030,3987560,6080610,7765570,4858860,3679030,8266120,7500000,8280980,4435710,7290660,4133110,4215940,3003270,5332060,4444460,3812220,6685550,6976890
"9177",96352.4,91844.1,167135,NA,95532,131176,88082,134794,69237.9,69288.4,95723.9,187985,116784,74314,106294,NA,NA,177153,112454,102730,101281,111054,61214.3,146994,51140.4,94415.2,85668.8,101591,NA,100586,132865,66880.7,82812.7,80966.9,135569,86872.1,98449.6,109675,79250.7,87111.7,41185.7,63625.8,58937.3,NA,41507,66256.2,110357,79952.9,42383.7,70092.9,99115.9,109203,66531,183457,57235.6,NA,54206.8,97104.2,58180.1,65845.2,77852,NA,59331.7,79067.9,NA,190710,82250.9,150675,66718.3,NA,181869,64687.1,73368.9,113769,NA,122891,81653.5,107300,83854,157734,131962,96230.9,NA,143409,110793,55037.3,138448,210473,73809,NA,80015.3,169488,99876,139129,NA,84470.8,94597.2,113634,196243,144468,90671.3,178112,119669,64081,109446,56587.9,114435,84677,NA,79158.4,132563,108280,61464,34632.4,72179.1,122721,51790.8,98491,109063,73968,49239.7,108160,166727,64892.7,93046.7,63892.9,NA,88468.9,70104.4,85894.2,88190.2,65471.9,110251,102710,93694.3,149551,127394,133551,69878.8,69414.7,106980,108387,122445,185348,140396,248730,87350.2,263941,250490,144597,89104.8,307120,180702,235742,185436,143609,181474,185227,145430,129257,67162.7,144991,91819.2,164417,74458,161134,266127,252441,358800,NA,122640,109952,147432,49919.7,107776,128453,109352,109386,117462,144324,107888,89354.4,107504,127916,63266.5,93664.5,158745,82919,106012,124867,163787,70282.7,100069,NA,161320,68649,NA,200123,74339.1
"9178",5368480,4026640,6441810,4899840,3683340,6282270,4646210,6208180,4078900,6353990,3653330,4064830,7488350,4870830,5929880,3615840,5534270,4792660,3176860,5629600,3032660,6274940,5308340,4591580,5934940,5705600,4376510,4690010,6131530,5148770,6715420,5705420,6512390,5535780,4295370,6713480,5552400,4994670,2503810,3980780,3350600,3966070,2552450,3293810,2786630,2769010,5015440,5761300,3229030,2469620,5021630,5312930,3778620,5365850,2711370,1946740,3764430,6047150,1821470,4969120,6686370,4076640,3086960,3396390,2845940,7265490,2285300,6629000,3008880,3695270,7814870,3343370,2716430,5697150,2717500,6483910,3105190,6016490,2845230,5261380,6999670,1525410,2497500,5623340,3325750,2389040,3207500,6714450,3166160,3809310,2714240,5010480,2539840,6387460,2331180,3055390,2074320,6020940,6058170,5057970,4202450,5436290,4180860,2759000,5247050,2934200,7487630,4961350,2240560,3787090,8176900,5758830,3364620,1969950,4734330,5184620,3401540,5832720,5688570,5071810,2180130,5623550,4103510,2150940,3337900,4216230,3142390,6666210,2523740,2441010,2667240,4385250,7464800,2237380,2573360,3163690,3769390,6541350,3254300,2406180,2623600,1916510,3400560,5067460,3365070,5259140,3515960,6265220,5320500,2045960,1917800,5566240,4530390,3778850,5543490,3501220,2776610,5770770,3137310,2084670,2838640,3065030,3801520,5824040,3133310,5345210,5695960,5353900,11181100,1837430,4491280,4163960,5550780,2047250,2996140,3378330,2908580,6540680,3376820,4481940,3121910,2379350,4596030,3987280,2851440,2575780,7222740,6575450,5179860,2407790,5370830,2183090,2453500,1071330,3761480,3968200,2477900,6375260,5094700
